row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Acid-Blank-C18.mzML Peak area,Acid-Blank-HLB.mzML Peak area,Acid-Blank-PPL.mzML Peak area,Acid-Blank-Strata.mzML Peak area,Acid-Dam-C18-1.mzML Peak area,Acid-Dam-C18-A.mzML Peak area,Acid-Dam-HLB-1.mzML Peak area,Acid-Dam-HLB-A.mzML Peak area,Acid-Dam-PPL-1.mzML Peak area,Acid-Dam-PPL-A.mzML Peak area,Acid-Dam-Strata-1.mzML Peak area,Acid-Dam-Strata-A.mzML Peak area,Acid-Sea-C18-1.mzML Peak area,Acid-Sea-C18-A.mzML Peak area,Acid-Sea-HLB-1.mzML Peak area,Acid-Sea-HLB-A.mzML Peak area,Acid-Sea-PPL-1.mzML Peak area,Acid-Sea-PPL-A.mzML Peak area,Acid-Sea-Strata-1.mzML Peak area,Acid-Sea-Strata-A.mzML Peak area,Dam-C18-1.mzML Peak area,Dam-C18-A.mzML Peak area,Dam-HLB-1.mzML Peak area,Dam-HLB-A.mzML Peak area,Dam-PPL-1.mzML Peak area,Dam-PPL-A.mzML Peak area,Dam-Strata-1.mzML Peak area,Dam-Strata-A.mzML Peak area,NeuBlankC18.mzML Peak area,NeuBlankHLB.mzML Peak area,NeuBlankPPL.mzML Peak area,NeuBlankStrata-NeuBlankStrata (2).mzML Peak area,River-C18-1.mzML Peak area,River-C18-A.mzML Peak area,River-HLB-1.mzML Peak area,River-HLB-A.mzML Peak area,River-PPL-1.mzML Peak area,River-PPL-A.mzML Peak area,River-Strata-1.mzML Peak area,River-Strata-A.mzML Peak area,Sea-C18-1.mzML Peak area,Sea-C18-A.mzML Peak area,Sea-HLB-1.mzML Peak area,Sea-HLB-A.mzML Peak area,Sea-PPL-1.mzML Peak area,Sea-PPL-A.mzML Peak area,Sea-Strata-A.mzML Peak area,Sea-Stratra-1.mzML Peak area,Tap-C18-1.mzML Peak area,Tap-C18-A.mzML Peak area,Tap-HLB-1.mzML Peak area,Tap-HLB-A.mzML Peak area,Tap-PPL-1.mzML Peak area,Tap-PPL-A.mzML Peak area,Tap-Strata-1.mzML Peak area,Tap-Strata-A.mzML Peak area,Unnamed: 69
128703,220.1087202909208,15.056017,area,,,,929.0,,,,,,,65.94451,0.0,37.60147,46.097008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1552,0.0,53.702858,32.812737,21.41116,84.59252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.06823,142.87932,24.11333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.328672,0.0,0.0,63.837837,56.302483,121.25011,37.475193,0.0,0.0,0.0,11.440738,0.0,9.256605,0.0,0.0,0.0,
128679,277.1792684467448,15.056038,area,,,,929.0,,,,,,,12262.282,3107.667,6040.4077,9006.416,2093.5032,4503.6577,1230.4888,741.1869,3842.1086,2904.7214,4192.6313,6804.3774,3911.45,20617.844,3566.0535,17460.64,10430.588,6110.9077,19477.39,2818.6045,2286.65,1416.3466,647.2313,1582.1776,1672.1562,2635.3228,724.1369,592.42847,24408.672,23747.566,5455.3555,2681.3196,515.5168,314.4682,6271.779,5230.2646,2173.5955,2221.7502,651.56323,0.0,5809.6655,1557.0903,3147.2969,14510.827,10101.094,23922.455,10694.52,2551.289,1259.9487,1878.0243,9880.532,9861.681,8462.369,1395.0007,9001.449,6393.4365,
128475,525.318569075195,15.056064,area,,,,917.0,,,,,,,119.714355,45.83921,9.90663,76.382385,1631.7539,1630.6023,1515.1501,1151.4059,588.9408,606.9094,1153.8175,1394.1073,48.104656,26.723955,27.967314,36.43406,9.965949,0.0,24.199097,41.025723,1577.3225,1999.2034,1535.7959,1155.7039,950.10284,1173.9153,1212.7926,770.3366,0.0,0.0,0.0,0.0,213.10408,282.32385,350.21588,115.73065,182.96135,113.25775,82.40886,0.0,22.749897,56.25483,46.51363,14.391535,0.0,33.9416,44.515404,22.312561,1450.9498,1303.6626,1420.1589,1630.7913,537.59595,692.8835,1737.2528,1794.9513,
128652,223.12250377639276,15.056146,area,,,,929.0,,,,,,,221.53918,53.83369,99.93313,161.96466,17.925,66.97435,20.7273,0.0,43.44484,20.860758,68.74378,122.420074,56.76385,329.9006,49.493896,297.1639,66.27055,97.3326,365.41354,19.016205,20.129272,15.653351,0.0,12.745947,26.596994,58.604607,0.0,0.0,440.76898,469.23773,94.21339,50.086983,0.0,0.0,122.181244,96.636475,43.537323,44.521748,0.0,66.11778,57.800945,0.0,30.156982,297.88898,181.57954,242.58604,203.87424,30.28429,0.0,0.0,177.88686,214.79204,155.01929,0.0,195.65656,116.619705,
128712,221.11673679907307,15.056313,area,,,,929.0,,,,,,,14361.0,3590.4346,6999.157,10557.786,2282.0457,5132.1924,1258.6719,773.332,4388.12,3397.6235,4987.911,7988.889,4356.7,23738.088,4163.368,20703.975,12329.789,7382.7197,23456.502,2990.1667,2694.024,1709.4242,776.77966,1875.0709,1956.1147,3041.028,851.1824,676.0737,28993.787,28301.35,6266.683,3059.3796,508.59048,320.13763,7263.8296,6088.6597,2547.943,2603.5544,784.99927,3939.6902,7511.5884,1631.7698,3508.0925,17157.441,12040.28,28265.133,12832.035,3009.1868,1358.9885,1940.5553,11635.935,11657.258,10041.881,1541.0254,10661.063,7634.573,
128681,299.16111964434657,15.056306,area,,,,929.0,,,,,,,2019.0736,648.3106,1221.2848,1618.4819,401.7758,720.1485,307.0821,192.77184,985.14545,722.5986,723.13025,1114.7052,1188.9006,4715.0063,1077.6489,3778.5852,3123.5444,2155.1917,4543.87,909.40674,475.6497,358.7638,150.76395,372.5035,445.09177,640.5704,173.73656,189.10385,6171.829,5888.016,1842.198,885.89215,103.14611,35.502922,818.57513,88.32787,365.37808,355.54465,122.743256,70.3221,1694.303,526.08435,973.61664,3846.9917,3111.5916,5885.9453,3061.246,825.8284,249.1604,384.8091,1577.656,1517.051,1615.5424,350.7548,1415.0245,1061.7349,
128709,301.2151933505309,15.056415,area,,,,927.0,,,,,,,11.495428,21.981556,0.0,11.081642,1014.0057,999.66394,362.09494,222.99779,199.97456,351.13147,1098.5809,675.30676,316.26688,226.5738,263.66803,293.67673,56.159554,47.49635,209.97536,176.16473,776.6465,1209.6422,667.3149,196.32336,387.0569,262.71103,635.32684,555.2745,17.610264,20.071152,19.746729,8.887422,186.60663,40.832176,54.52343,52.186195,44.786674,143.0539,41.267555,47.365654,3627.5083,2593.7869,2242.7764,1407.5388,2032.9058,2995.7292,2326.3484,2010.4185,909.20026,1221.023,834.2303,675.6093,683.27954,633.0068,422.5387,860.4075,
129021,235.095825939108,15.056521,area,,,,925.0,,,,,,,21.89085,21.184984,0.0,18.704689,9.318724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.957436,12.400738,33.023376,25.721878,0.0,0.0,8.946102,21.442768,50.15122,45.987247,23.394287,0.0,0.0,10.748326,0.0,0.0,36.287033,23.832815,63.311157,9.793947,77.0594,13.282089,19.750023,0.0,0.0,11.599241,0.0,0.0,469.55264,113.62239,326.89877,304.80182,14.23308,25.800999,86.079765,198.80194,61.36964,12.992919,91.26385,70.277664,20.965113,9.915686,62.466076,57.375587,
128849,259.06365153756565,15.056971,area,,,,,,,,,,,88.55743,27.172691,62.269245,50.07336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.054287,9.414401,62.648235,58.317993,40.1727,60.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.25705,60.58278,36.083923,11.463647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.222254,0.0,0.0,49.90898,54.093124,75.654686,65.90871,9.378525,0.0,0.0,0.0,9.045303,18.61861,0.0,8.760145,0.0,
128278,295.2616704429512,15.05736,area,,,,921.0,,,,,,,0.0,0.0,0.0,0.0,84.703476,65.63044,93.23308,57.296776,82.90447,60.02789,46.85058,100.02298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.95917,110.30385,106.5483,83.01518,89.03981,150.76369,116.04462,63.052773,0.0,0.0,0.0,0.0,766.67444,664.425,811.00476,825.79944,531.3122,887.2391,656.75037,779.8248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.45874,265.93512,363.38638,354.16794,343.56345,439.36267,419.8377,384.0998,
128451,205.08531224992825,15.057573,area,,,,929.0,,,,,,,33.112522,9.393083,18.384024,19.940434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.11676,0.0,34.60814,18.937506,0.0,30.846853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.10547,74.45064,19.691275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.605563,0.0,0.0,38.585136,29.09575,64.50308,21.412567,0.0,0.0,0.0,0.0,9.570734,0.0,0.0,9.2230835,0.0,
128855,474.3748680669458,15.058746,area,,,,,,,,,,,0.0,0.0,0.0,41.087936,0.0,23.145546,15.884318,10.333319,0.0,0.0,41.89981,0.0,0.0,21.885798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.081188,10.882592,0.0,0.0,10.795361,0.0,0.0,0.0,0.0,0.0,47.006847,0.0,230.72136,206.68079,95.070786,23.032166,102.43541,64.40336,0.0,0.0,0.0,0.0,0.0,0.0,16.477695,0.0,0.0,0.0,25.604961,0.0,0.0,0.0,28.733149,0.0,
128613,647.335365955459,15.058788,area,,,,,,,,,,,79.33724,34.80691,84.826256,66.89145,50.95899,21.300196,53.630745,26.608467,21.306183,31.301132,45.640545,49.161835,29.570263,87.301994,23.950191,44.45752,59.265186,79.23288,87.888596,21.732327,25.863258,65.14361,12.764977,24.52665,24.820648,44.628937,22.882093,0.0,156.81363,165.73804,87.001686,42.93911,19.049908,45.07362,22.745806,33.57221,34.763687,0.0,24.864605,20.360386,47.511803,24.810284,25.54195,121.25878,104.959076,96.30972,79.97298,11.673435,87.20778,0.0,54.147297,74.8393,20.801437,25.309525,79.588,47.995842,
128626,303.2300044966774,15.059905,area,,,,903.0,,,,,,,0.0,0.0,0.0,0.0,75.52536,623.66797,520.66943,458.71826,161.90027,445.8149,80.2031,440.7605,9.001471,19.030827,10.032226,21.250107,0.0,0.0,8.9150505,0.0,362.15738,914.9006,893.8027,138.12198,360.5684,58.773094,675.8906,426.21368,0.0,0.0,0.0,0.0,2005.7739,1363.3141,1504.6521,1602.7728,497.82175,1173.8224,968.1408,1351.1761,14.340472,25.474277,18.98323,13.312508,0.0,9.107831,9.969607,22.394167,1285.1865,1003.33215,1389.2391,1004.5144,1123.3232,835.2789,1524.4149,1085.6877,
128421,295.2614633505862,15.06003,area,,,,921.0,,,,,,,0.0,0.0,0.0,0.0,56.368553,16.370308,15.632118,47.51348,17.070034,25.892326,46.85058,53.32939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.95917,110.30385,106.5483,51.792233,55.796227,150.76369,87.764885,41.5584,0.0,0.0,0.0,0.0,766.67444,846.9687,839.84424,893.2051,332.8411,473.02786,744.7563,850.60706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.56279,116.594345,122.18763,354.16794,120.682816,68.13216,137.60248,146.94617,
128663,501.3046399210084,15.062604,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.416054,63.132835,10.179577,10.314625,11.4268055,0.0,15.416832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.4715,703.1049,1464.7305,16.901466,0.0,0.0,174.35524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128707,333.2407624513407,15.063886,area,,,,,,,,,,,0.0,0.0,0.0,0.0,263.7821,261.7323,274.2531,97.353424,45.67503,62.484818,223.12686,160.9599,9.407501,57.794094,0.0,0.0,0.0,0.0,0.0,0.0,210.40689,331.42117,220.52313,208.61551,111.274925,135.53925,193.63449,194.82742,0.0,0.0,0.0,0.0,92.7943,14.464188,102.83706,108.73218,23.124722,78.87723,31.868927,20.205269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.10663,229.20706,264.63852,243.59851,126.487526,157.8991,308.24118,226.22606,
128837,425.3026690230759,15.064017,area,,,,,,,,,,,0.0,0.0,0.0,0.0,85.97131,48.889908,48.53058,129.16554,56.094994,77.29082,72.77219,430.6131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.3169,71.08906,125.77493,95.980865,65.19329,50.745277,61.04164,123.29974,0.0,0.0,0.0,0.0,656.8311,666.4132,681.2348,771.3545,151.73674,201.29498,567.9269,352.37268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.21939,83.71771,52.00714,283.2647,26.792889,51.179955,174.58589,74.047325,
128759,678.1733847660465,15.064407,area,,,,,,,,,,,0.0,0.0,0.0,0.0,221.67633,179.15222,231.47188,115.88444,33.969547,47.809288,206.28214,202.94826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128747,265.10681010881274,15.065061,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.155317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.363117,8.910083,0.0,0.0,15.456249,0.0,113.86927,0.0,0.0,
128860,277.17821560205715,15.06575,area,,,,,,,,,,,595.0358,182.48248,94.489876,2904.8662,22.716599,40.979874,61.51718,58.71225,22.694323,18.086521,604.2295,777.47394,19.099655,20.79383,39.048325,31.318207,0.0,18.962559,0.0,0.0,15.670788,170.07043,82.88927,15.246372,35.162758,17.71465,514.3435,173.67456,11.059421,64.83844,9.849412,0.0,587.7822,379.63315,6388.0605,5321.8755,2173.654,2284.918,672.34314,3404.296,11.256367,10.116039,11.049011,0.0,0.0,0.0,20.27006,11.556395,0.0,53.394882,58.270607,89.82237,18.032738,15.935518,35.07061,60.072548,
128384,283.20477743646506,15.066029,area,,,,927.0,,,,,,,0.0,0.0,0.0,0.0,22.122757,33.106983,69.98604,10.0906925,19.344316,8.8686695,31.579485,17.713356,0.0,0.0,0.0,11.036942,0.0,0.0,0.0,0.0,41.662693,54.038116,39.99159,14.89874,10.676858,24.702606,12.154143,14.077894,0.0,0.0,0.0,0.0,17.506998,9.258247,9.501802,8.975565,0.0,0.0,0.0,0.0,210.64545,219.63098,158.42892,109.78656,95.131676,184.0887,173.09592,142.77322,25.194363,41.67162,22.789907,27.361197,21.53112,0.0,35.6988,60.948086,
129410,380.2423263610439,15.067578,area,,,,907.0,,,,,,,0.0,0.0,0.0,0.0,0.0,14.270061,13.289166,13.105312,0.0,0.0,18.865625,9.410965,89.2793,129.52563,127.24854,180.17894,147.25182,72.90494,163.05933,95.80096,0.0,0.0,10.76037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.110197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.976164,11.564926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.697983,0.0,10.334185,0.0,0.0,0.0,0.0,
129189,313.2727743660547,15.06805,area,,,,,,,,,,,0.0,0.0,0.0,0.0,10.427816,8.810057,9.500772,0.0,0.0,10.333415,25.60399,23.80461,23.18934,30.143473,59.63067,57.98478,23.7484,0.0,32.97276,30.61491,0.0,0.0,0.0,0.0,0.0,23.86149,0.0,0.0,0.0,0.0,0.0,0.0,87.196724,16.996988,37.564194,38.31902,53.58303,177.61252,0.0,0.0,26.21323,130.30057,84.21483,38.608498,0.0,0.0,52.719536,55.99211,74.84815,90.86044,69.11098,78.74499,96.23962,85.07388,53.44459,84.6537,
129030,295.1514170049811,15.068782,area,,,,890.0,,,,,,,64.14766,53.237984,0.0,62.04831,24.598434,34.763676,41.131115,11.14676,0.0,0.0,14.533098,50.578167,101.55333,63.202465,73.020706,74.62074,0.0,0.0,34.405167,88.35437,0.0,9.650909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8899975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.748619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129185,307.1892974565396,15.069485,area,,,,927.0,,,,,,,127.43525,0.0,9.403946,76.9781,123.500046,280.30228,221.4019,135.47931,85.83222,203.57916,262.2212,166.73724,128.68147,158.75359,104.72898,307.0088,133.19037,71.23429,181.69762,26.940432,241.78331,203.5273,104.98757,209.5257,83.47667,189.44301,119.481895,70.36292,317.09445,96.58908,131.03784,10.811032,159.86969,157.2744,218.953,201.42714,89.59704,181.03166,85.038246,55.72644,620.46497,440.69885,282.60672,172.18005,134.76396,483.18002,245.69061,307.57712,179.21121,237.44366,179.97574,197.59131,100.16853,58.76514,98.64259,111.661316,
128895,337.1766254395617,15.07137,area,,,,890.0,,,,,,,139.70389,124.81701,50.113857,104.30551,172.92908,153.23058,137.05583,138.72304,106.72856,117.926674,177.97247,184.04704,199.19589,196.6308,193.99748,212.5413,59.081482,53.599648,146.54054,140.47623,68.57231,93.22671,60.129147,72.37237,64.61579,55.866108,55.285202,56.740692,0.0,0.0,0.0,0.0,57.73917,18.49805,22.407686,21.949158,24.565454,49.491066,18.124153,25.5516,50.106728,22.715384,9.877805,8.982149,36.054207,38.82971,8.939294,0.0,57.886497,32.633705,39.876614,73.90525,50.740932,53.83276,31.732746,32.43125,
129295,311.2570757665225,15.071892,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.393913,0.0,0.0,0.0,189.10318,179.51701,4352.2705,57.30324,135.73137,4795.9717,3453.6846,4165.746,3571.018,0.0,0.0,0.0,44.362194,0.0,0.0,0.0,0.0,0.0,185.2969,0.0,48.233818,426.21417,159.4839,24.630482,28.147121,66.332184,0.0,0.0,10.218119,3821.7185,1258.909,1014.5365,783.6136,819.0965,1059.3389,1269.2216,1040.8772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128700,295.18978402112657,15.073903,area,,,,929.0,,,,,,,94.02373,8.922863,21.95456,57.72672,45.149086,39.243923,26.916725,17.916328,10.383048,23.270023,114.44314,61.196667,28.14132,138.2986,49.94822,206.07356,52.75048,26.75076,141.44579,12.89544,10.084223,19.52163,15.098492,9.07715,0.0,30.237217,9.88994,0.0,135.12993,181.79445,32.76963,9.286102,11.465055,9.10722,21.525082,12.128704,0.0,9.953064,0.0,0.0,130.68404,20.039759,32.589127,63.5562,58.21311,159.31273,74.98232,22.537222,38.388428,40.20406,117.55574,127.330864,72.92692,35.961166,108.731964,104.50451,
128903,409.2578715850097,15.074422,area,,,,,,,,,,,0.0,0.0,0.0,0.0,13.592291,10.919418,11.222519,9.63969,0.0,0.0,0.0,10.394169,31.053211,11.220479,27.27029,13.43998,0.0,0.0,24.16675,19.608767,10.469831,12.524391,0.0,8.775262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.452602,70.39783,62.22182,47.937916,0.0,0.0,11.705509,49.67011,0.0,0.0,0.0,33.929802,0.0,0.0,10.061119,15.281031,
129283,577.2661989970348,15.075575,area,,,,927.0,,,,,,,0.0,0.0,0.0,0.0,12.827019,11.37575,19.46315,10.331179,0.0,0.0,0.0,12.5105295,36.06109,27.229206,0.0,0.0,46.675087,103.37181,80.856064,44.834793,0.0,17.740742,0.0,8.8896885,0.0,0.0,11.689167,20.320984,0.0,0.0,0.0,0.0,41.231987,0.0,9.79542,10.242977,0.0,0.0,8.99504,8.893347,397.20334,428.40308,105.144684,318.28683,153.2496,350.73843,452.86472,446.05676,12.849682,17.24293,12.028579,19.954948,10.329921,11.235058,20.611992,16.148655,
128466,343.22370562954654,15.075893,area,,,,903.0,,,,,,,0.0,20.39494,0.0,0.0,57.48107,63.033672,243.0983,129.80054,36.15521,36.340286,49.0299,55.269497,13.992915,18.949028,29.98431,42.19323,0.0,0.0,11.482464,10.944094,123.187805,46.6204,132.70161,81.206345,104.464554,80.638596,36.28988,30.140148,20.126417,0.0,0.0,0.0,695.90625,469.87894,656.71844,553.62994,186.85124,332.99588,361.5484,271.25793,33.3202,24.440863,32.724583,20.665485,0.0,0.0,10.200154,46.0914,154.37674,125.99594,72.68661,125.29645,183.596,40.77472,119.79118,217.24434,
128924,253.142783222434,15.076307,area,,,,,,,,,,,48.726578,19.677916,0.0,0.0,32.331985,9.185817,0.0,11.365351,0.0,0.0,11.32616,9.787717,43.6912,25.10576,36.090282,0.0,0.0,0.0,0.0,62.70247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.338802,8.957571,10.929106,60.547646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.026518,42.38489,28.559387,0.0,0.0,0.0,9.933426,49.60748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128869,513.2610472351357,15.077252,area,,,,925.0,,,,,,,0.0,0.0,0.0,0.0,0.0,11.21514,0.0,0.0,0.0,0.0,0.0,0.0,170.15013,134.11707,0.0,0.0,100.58956,140.6841,192.39088,198.81482,18.09687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.69983,0.0,83.787674,0.0,15.020456,0.0,0.0,0.0,385.05276,439.01392,528.4957,274.1066,74.19667,129.09189,398.0799,296.45444,16.043694,0.0,27.941525,0.0,0.0,0.0,42.914543,0.0,
128993,632.2570260242396,15.078169,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.58286,26.617119,14.874344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.15033,34.460693,17.192478,11.774174,0.0,48.541893,0.0,0.0,0.0,
129411,223.1681303210421,15.078281,area,,,,,,,,,,,34.725388,0.0,0.0,0.0,325.00156,305.84814,462.03394,280.90585,138.82129,167.5556,233.98132,307.3672,0.0,9.340601,9.819792,36.39147,0.0,0.0,37.36856,0.0,140.25621,264.07748,99.51302,79.27644,16.00062,110.43144,66.22492,19.996073,0.0,0.0,0.0,0.0,175.53827,119.99156,272.82666,158.87994,45.13227,88.17746,93.64509,104.441605,24.069283,25.925306,12.155332,8.970679,0.0,0.0,9.222826,9.8251095,83.55737,39.075607,115.07524,139.88991,86.21063,94.61194,99.50349,43.954494,
129126,284.33018062992466,15.078298,area,,,,,,,,,,,393.90024,489.58627,598.8341,1065.2131,103.48076,246.38832,552.0432,269.95157,190.80719,194.70776,774.9135,522.09216,241.19067,252.74794,1543.743,399.42514,251.5425,216.15239,411.4124,382.58624,188.91252,201.00687,228.95296,203.68849,285.27783,344.54187,220.17111,184.57227,383.4028,337.96387,279.90558,344.04373,191.88184,203.27902,273.53308,257.97784,263.449,254.72673,311.14825,255.57265,211.27328,223.05757,365.58582,241.4969,235.75778,272.15106,355.73346,519.5424,400.31763,261.76123,535.1905,413.39505,456.90662,362.3902,568.6388,639.8408,
128940,567.4366731948427,15.080757,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.87592,153.27515,222.3929,186.53496,0.0,0.0,70.962585,62.84347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128764,658.4692829974856,15.083688,area,,,,,,,,,,,9.87132,12.757727,0.0,98.03762,0.0,0.0,0.0,0.0,0.0,0.0,25.900812,65.16608,10.395704,12.253027,10.083487,0.0,0.0,0.0,55.037327,15.972779,0.0,0.0,0.0,0.0,0.0,0.0,31.342615,18.848808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.7602,341.11633,0.0,0.0,0.0,0.0,0.0,0.0,16.37233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.658417,0.0,
128897,658.4724684477866,15.084273,area,,,,892.0,,,,,,,18.792824,32.904213,0.0,463.23236,0.0,0.0,0.0,0.0,0.0,0.0,54.311157,188.696,20.094307,13.530199,29.317444,24.585972,0.0,0.0,157.36363,107.733406,0.0,0.0,0.0,0.0,0.0,0.0,175.94261,96.659706,0.0,0.0,0.0,299.01733,0.0,0.0,0.0,0.0,0.0,9.246723,87.09772,56.515095,0.0,9.348927,0.0,0.0,0.0,0.0,160.84845,253.12096,0.0,0.0,0.0,9.968918,0.0,0.0,305.45966,322.1578,
129028,329.17302379440804,15.08443,area,,,,,,,,,,,0.0,0.0,0.0,0.0,32.744072,21.136618,209.64436,121.37096,21.246042,24.024122,59.473965,116.85498,38.940098,38.77499,54.63542,42.410408,12.67584,22.753445,10.913332,0.0,41.36534,144.97113,39.717712,13.759462,9.797648,81.29365,48.862713,37.733776,19.126265,8.629522,24.671074,10.891695,25.184435,11.402792,13.862559,14.627223,0.0,11.219528,9.641443,9.05377,0.0,10.077186,22.848,9.38986,0.0,0.0,18.17091,54.86509,28.528904,55.884785,43.167465,58.535805,44.225365,14.97612,47.959427,32.975594,
128882,407.2901992418898,15.085959,area,,,,,,,,,,,0.0,0.0,0.0,0.0,26.4819,30.868698,33.077053,12.667733,13.683107,13.507001,11.937737,25.311642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.335888,24.383116,49.331573,14.442142,9.750689,20.510197,21.470572,11.402018,0.0,0.0,0.0,0.0,143.35246,92.966545,108.53495,139.1665,11.924631,35.162865,60.8517,24.503908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.945524,22.44541,25.799759,16.061026,23.699692,18.279247,48.919518,59.751137,
129157,577.2899875123595,15.086119,area,,,,,,,,,,,0.0,0.0,0.0,0.0,34.35679,20.585419,8.823694,0.0,17.707115,19.996021,15.95276,141.9603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.206215,34.90795,23.371277,30.618704,0.0,19.600193,23.967522,10.958235,0.0,0.0,0.0,0.0,10.172855,45.83358,17.875444,0.0,0.0,0.0,14.509396,42.534943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.282087,33.165638,23.754963,169.29005,30.86338,14.83713,327.72934,205.5832,
129017,736.4762665515082,15.0861435,area,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.078058,0.0,0.0,0.0,11.641799,12.3182335,313.74554,530.1669,287.30817,598.912,173.0577,36.054794,306.78384,185.90451,9.283655,0.0,8.720217,0.0,0.0,0.0,0.0,8.660898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.590023,0.0,12.457843,19.325905,
